MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21300134,1155000,85658,-111.066.378,32.461.881,2.2,22231.69,2008,5,6,5600,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",139
21303375,1200000,85755,-111.000.439,32.467.823,01.02,3460,2013,4,4,4100,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,153
21314982,1250000,85712,-11.088.883,32.259.241,2.53,9963.38,1983,4,3,6503,0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",0
21323701,1225000,85742,-111.026.597,3.241.299,3.3,10152,2008,5,5,4960,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",120
21726012,1295000,85718,-110.930.159,32.328.491,0.94,13565.77,2007,5,7,6190,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless",1,"Carpet, Natural Stone, Wood",50
21715267,1236000,85755,-110.961.743,32.466.246,1.28,13123,1998,4,5,5253,4,"Desk, Dishwasher, Electric Range, Freezer, Garbage Disposal, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Countertops: Granite",3,"Natural Stone, Wood",199
21718555,1250000,85719,-110.940.744,32.230.185,0.3,5156.78,1936,4,4,4647,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: stone",2,Concrete,0
21811217,1275000,85719,-110.941.806,32.244.107,0.66,7060.48,1951,4,5,4400,3,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Warming Drawer, Water Purifier",3,"Mexican Tile, Other: CONCRETE TILE",None
21805707,1150000,85749,-110.806.103,32.254.868,7.83,8681.22,1958,2,2,3100,4,"Compactor, Dishwasher, Double Sink, Gas Range, Lazy Susan, Appliance Color: Stainless, Countertops: Stone Tile, Microwave: built in, Oven: double",2,"Carpet, Ceramic Tile",None
21902079,1200000,85755,-110.970.769,3.245.979,2.6,11675.01,2006,4,4,4282,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: 2, Oven: 3",3,"Natural Stone, Wood",132
21508073,1270000,85718,-110.876.151,32.323.772,5.28,10327,1992,6,7,7574,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",149
21218734,1290000,85737,-11.097.797,3.240.919,3.45,11701,2006,5,5,4881,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Other",137
21123767,1000000,85742,-111.027.855,32.356.862,1.3,10121.43,1973,5,6,6097,3.5,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",53
21809350,1250000,85750,-11.084.262,32.294.969,1.13,11901.96,2006,4,3,4412,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless, Oven: double",1,"Ceramic Tile, Natural Stone",25
21308169,1225000,85750,-110.855.813,32.326.515,1.45,11945.53,2001,5,6,5753,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile",2
21703603,1125478,85755,-110.973.498,32.460.529,1.71,3171.39,2017,3,4,3436,3,"Dishwasher, Garbage Disposal",1,"Carpet, Natural Stone",None
21807764,1150000,85743,-111.104.033,32.308.202,3.54,12649.18,1999,5,6,6451,3,"Dishwasher, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double",5,Mexican Tile,None
21306908,1100000,85718,-110.923.316,32.341.935,0.8,10430,1991,4,4,4197,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Concrete, Mexican Tile",242
21809252,1225000,85641,-110.759.007,31.926.042,77.2,16545.72,1922,4,5,5936,3,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Microwave: -, Oven: Double",7,"Mexican Tile, Wood",0
21811325,1200000,85750,-110.864.672,32.322.961,0.65,4127.07,2017,5,5,4995,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,"Carpet, Other: Porcelain",49.43
21916349,1250000,85718,-110.941.439,32.343.458,0.99,10878.6,2006,5,5,3890,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: ButcherBlock/Concret, Microwave: Built-in, Island, Oven: Wolf-Dual Fuel Range",2,"Carpet, Ceramic Tile, Wood",175
21907425,1112500,85718,-110.923.228,32.339.207,0.88,10353.04,1989,5,5,4365,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless/Confection, Oven: stainless",3,"Carpet, Ceramic Tile, Natural Stone",333
21402272,1245000,85718,-110.944.834,32.346.687,1.12,11688.46,2000,4,4,4335,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Natural Stone",159
21418351,1180000,85750,-110.859.923,32.318.022,0.99,8334.92,1999,5,4,5001,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",40
21402489,900000,85718,-110.876.201,32.333.403,1.35,11066,2013,5,5,5299,3,None,3,Other,145
21328152,1200000,85718,-110.921.843,32.340.218,1.43,10587,1993,4,5,5659,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",295
21510601,1090000,85718,-110.924.917,32.340.483,0.76,11977.95,1986,4,4,4531,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Wood",270
21602405,1060000,85737,-110.975.759,32.403.148,3.31,14401,2006,5,6,5428,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",138
21527725,1026000,85755,-110.979.521,32.425.905,01.06,8303,2005,4,4,4036,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",84
21610269,1100000,85718,-110.899.343,32.332.842,2.68,10950,1990,5,6,6388,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",2,"Mexican Tile, Wood",8
21614235,1177500,85750,-110.848.617,32.318.644,0.52,14295,2009,5,7,4932,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",3,"Carpet, Natural Stone, Wood",142
21606460,1075000,85718,-110.878.835,32.323.796,1.35,6816.36,1977,5,4,3840,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,215
21610977,1169000,85749,-110.718.328,32.267.463,3,8765,2003,5,4,4742,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Mexican Tile",165
21221809,1100000,85749,-11.081.068,32.253.856,3.37,9996,1972,5,7,6712,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
21303705,1200000,85718,-110.931.083,32.288.745,1.39,7600.39,1961,5,5,4671,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",0
21630364,1250000,85718,-110.943.728,32.349.845,0.93,12086.8,2005,3,3,3803,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",506
21723360,1200000,85750,-110.845.365,32.325.242,0.39,10144,1999,5,4,4728,3,"Dishwasher, Double Sink, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: SS, Oven: SS",1,"Carpet, Ceramic Tile",142
21724597,1200000,85718,-11.094.478,32.349.491,1.12,15385,2005,5,5,4281,4,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Almond",2,"Carpet, Ceramic Tile, Wood",158
21809267,1240000,85718,-110.942.158,32.341.403,1.31,10544.2,1999,3,4,3725,3,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: White, Countertops: Tile, Microwave: yes, Oven: Oven",3,"Carpet, Natural Stone, Other: Brick Floor",157
21827979,1200000,85745,-111.120.831,32.288.075,10.1,8834,2006,5,5,4457,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Wet Bar, Countertops: Granite, Microwave: Built in, Oven: Built in",4,"Concrete, Other: Saltillo",None
21811117,1100000,85743,-111.102.084,32.305.673,3.43,9916.83,2008,4,4,4185,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Double Oven",2,Concrete,None
21900716,1265000,85715,-110.856.803,32.255.586,1.84,13019.89,1973,7,9,7477,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",5,"Ceramic Tile, Concrete",58
21828266,1150000,85658,-111.077.999,32.465.221,1.44,3001.08,2018,4,5,3334,3.5,"Compactor, Desk, Dishwasher, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Fascination Quartzi, Microwave: WALL, Oven: WALL",3,Natural Stone,131
21701232,1215000,85718,-110.947.058,32.340.226,0.88,13579.6,2005,4,4,4881,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: granite",4,"Carpet, Natural Stone",157
21918477,1100000,85737,-110.945.324,32.384.379,8.46,14941.81,2002,4,3,5420,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In",2,"Carpet, Natural Stone",63.98
21814325,1100000,85718,-110.918.693,32.310.359,2.15,12393.07,1983,6,5,6242,2,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: Counter top",2,"Carpet, Ceramic Tile, Wood, Other: Brick",4
21518486,1185000,85750,-110.827.672,32.320.825,0.9,10964.48,2002,4,5,5164,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",30
21700941,1225000,85718,-110.948.133,32.344.923,1.14,13918.23,2001,4,4,4588,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",157
21125519,1090000,85718,-110.939.505,32.340.569,0.99,12654,2000,3,4,4300,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",159
21205529,1225000,85750,-110.865.779,32.325.449,0.44,4016,2012,4,5,4038,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",35
21714707,1185000,85718,-110.910.626,32.333.163,0.92,3658.95,2017,5,6,4113,3,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double",2,"Carpet, Ceramic Tile, Wood",64
21727122,1200000,85718,-110.878.834,323.238,1.35,7936,1977,5,4,3893,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite, Microwave: Wolf, Oven: Wolf/stove",1,Natural Stone,258.08
21724815,1160000,85658,-111.045.841,32.482.187,2.1,3204.36,2017,4,5,4037,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Oven: Wolf 6-burner",2,"Carpet, Natural Stone",148
21901423,1249000,85718,-110.912.026,3.229.085,2.27,10741.76,1994,4,6,5462,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Water Purifier, Appliance Color: Stainless, Microwave: Stainless",2,"Carpet, Wood, Other: Travertine Tile",208
21912917,1110000,85718,-110.942.159,32.341.405,1.31,10049.43,1999,3,4,3725,3,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Water Purifier",4,"Carpet, Natural Stone",175
21603062,1220000,85718,-110.890.353,32.291.517,0.86,10091.36,2010,3,5,3810,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",175
21212194,1140000,85718,-110.917.248,32.299.075,1.88,8196,2004,4,5,5092,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Other",108
21329530,1065000,85755,-110.993.613,3.246.837,1.11,20718,2009,4,7,6385,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood",153
21609933,1150000,85750,-110.844.303,32.300.646,0.84,12192.86,1999,5,6,6191,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",40
21127086,1150000,85718,-110.913.485,32.289.147,1.31,11809,1995,4,5,4952,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",193
21726794,1185000,85718,-110.892.288,32.332.135,1.3,17693.15,1973,5,6,9548,3,"Compactor, Dishwasher, Freezer, Island, Refrigerator, Wet Bar, Countertops: GRANITE",3,"Carpet, Ceramic Tile, Natural Stone",258
21908057,1120000,85718,-110.920.459,32.288.939,1.89,10779.68,2002,4,6,4022,3.5,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Dacor Stainless, Oven: Electric Double Oven",3,Mexican Tile,208
21905857,1100000,85718,-11.093.742,32.338.307,2.65,13083.4,2009,5,4,4561,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Dacor, Oven: Dacor",2,"Carpet, Natural Stone",175
21514455,1100000,85718,-110.917.571,32.301.257,1.26,7202.38,2007,4,5,4850,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave",4,"Ceramic Tile, Indoor/Outdoor, Wood, Other",125
21528577,1075000,85718,-110.928.069,32.318.568,1.23,7010.07,2003,4,4,4022,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Concrete,4
21529721,1150000,85749,-110.714.713,32.241.045,27.1,12227.01,1987,4,3,3855,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",19
21600216,1119000,85755,-111.008.468,32.467.491,01.06,15243.2,2012,4,5,4085,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,Natural Stone,166
21601641,1000000,85745,-111.040.904,32.224.596,3.31,11587.55,2008,4,4,4661,3,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Natural Stone",125
21607623,1200000,85641,-110.648.189,3.194.281,277,6785.52,1946,7,7,5517,0,"Dishwasher, Oven",5,"Ceramic Tile, Concrete, Mexican Tile, Other",0
21514074,1015000,85749,-110.717.757,32.246.043,3.3,7302.25,1963,4,5,5474,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Mexican Tile,0
21613647,1200000,85718,-110.925.289,32.315.217,01.02,10372.86,2005,5,6,4984,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,187
21510748,950000,85646,-1.110.734,3.161.953,4.4,13193.8,2008,3,7,6614,4,"Dishwasher, Refrigerator",3,"Mexican Tile, Wood",0
21610173,1100000,85718,-110.921.615,3.231.207,1.11,10324.65,2004,5,5,4678,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Concrete,186
21205951,1100000,85737,-111.024.212,32.397.247,3.3,11689,2007,4,6,5264,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,0
21300141,1050000,85718,-110.921.177,32.296.442,1.2,8265.17,2002,4,4,4197,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete, Other","1,6"
21716600,1200000,85749,-11.081.588,32.255.156,4,5115.24,2003,3,3,2454,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",0
21800349,1200000,85755,-111.011.401,32.468.677,2,2702,2018,4,4,4158,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",1,"Natural Stone, Other: Travertine",212
3055989,950000,85646,-111.073.405,31.619.537,4.4,13193.8,2008,3,7,None,4,"Compactor, Dishwasher, Double Sink, Pantry: Butler, Refrigerator, Countertops: GRANITE, Microwave",3,"Mexican Tile, Wood, Other",None
21123083,1075000,85750,-11.083.704,32.317.724,0.49,9491,1993,4,5,4589,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Natural Stone",117
21606046,1170000,85755,-110.993.229,32.470.398,01.03,16845.2,2008,4,5,4795,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete",194
21706027,1150000,85718,-110.884.654,32.303.578,3,8833.51,1977,5,5,4241,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",12
21200144,1034000,85718,-110.941.977,32.338.045,0.91,11238.75,2003,4,4,4019,3,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Other",158
21207454,1100000,85750,-110.861.293,32.326.569,0.54,3646,2011,5,5,4877,3,"Dishwasher, Garbage Disposal, Oven",3,"Carpet, Ceramic Tile",40
21700839,1125000,85718,-110.903.362,3.232.123,0.73,13044.4,1995,4,6,6436,4,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Black, Countertops: Tile",4,"Carpet, Concrete, Natural Stone, Wood",127
21723267,1164000,85742,-111.025.072,32.392.248,2.96,8184.96,1995,5,6,5783,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: granite",3,"Carpet, Natural Stone",None
21715698,1130000,85658,-111.058.803,32.456.936,1.23,15604,2009,3,5,4595,3,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless",1,"Carpet, Natural Stone",148
21831610,1200000,85755,-110.961.291,32.471.061,1.21,11371,2006,4,5,3885,3,"Dishwasher, Double Sink, Freezer, Gas Range, Island, Pantry: Walk-In, Prep Sink, Reverse Osmosis, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite",3,"Wood, Other: Lime Stone",209
21833355,1099000,85658,-111.064.375,32.464.467,0.93,14935.13,2007,4,4,4049,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Under counter, Oven: Wall oven",4,"Carpet, Natural Stone",148
21908951,1149000,85704,-110.977.512,32.328.238,1.57,14370.7,1969,6,8,5877,6,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator",5,"Carpet, Ceramic Tile",None
21826646,1100000,85750,-110.852.358,32.323.689,0.36,9268,1999,3,3,3041,2.5,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Black, Countertops: Granite, Microwave: Microwave, Oven: Oven",3,"Carpet, Natural Stone",107
21828398,1120000,85718,-110.944.878,32.348.562,1.24,12410,2006,4,4,4188,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator, Microwave: Yes, Oven: Yes",3,"Carpet, Ceramic Tile",None
21625779,1050000,85718,-110.940.565,32.343.649,0.99,11441.68,2000,3,3,3829,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",169
21417057,1100000,85718,-110.931.907,3.234.593,1.56,10627.56,2010,5,5,4852,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",84
21500272,1150000,85750,-110.858.378,3.233.258,01.09,10444.34,1994,4,4,5559,4,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Wood",219
21426116,1195000,85748,-110.743.676,32.229.771,3.3,8371.84,1998,4,7,5547,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Other",45
21520349,1050000,85742,-11.102.733,32.399.434,3.29,14276.69,2008,5,6,5469,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
21430136,1050000,85658,-11.106.979,32.459.265,1.13,15245,2008,4,4,4320,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood, Other",143
21608610,1155000,85750,-110.821.623,32.281.014,01.01,9113.7,2008,4,4,3953,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,125
21600197,1155000,85718,-11.094.253,32.348.582,01.05,13197.84,2005,3,3,4385,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",157
